,index,Approving ,Disapproving ,End Date ,President,Start Date  ,unsure/no data
3359,34,37,48,05/01/1979,Jimmy Carter,05/01/1979,14
3360,35,40,45,04/03/1979,Jimmy Carter,04/03/1979,13
3361,36,42,43,03/20/1979,Jimmy Carter,03/20/1979,13
3362,37,46,39,03/13/1979,Jimmy Carter,03/13/1979,13
3363,38,39,47,02/27/1979,Jimmy Carter,02/27/1979,12
3364,39,37,46,02/20/1979,Jimmy Carter,02/20/1979,16
3365,40,42,42,01/30/1979,Jimmy Carter,01/30/1979,15
3366,41,43,41,01/16/1979,Jimmy Carter,01/16/1979,15
3367,42,50,35,01/02/1979,Jimmy Carter,01/02/1979,13
3368,43,51,33,12/05/1978,Jimmy Carter,12/05/1978,15
3369,44,50,33,11/28/1978,Jimmy Carter,11/28/1978,16
3370,45,49,36,10/24/1978,Jimmy Carter,10/24/1978,14
3371,46,47,34,09/19/1978,Jimmy Carter,09/19/1978,18
3372,47,44,40,09/11/1978,Jimmy Carter,09/11/1978,15
3373,48,42,41,09/05/1978,Jimmy Carter,09/05/1978,16
3374,49,42,40,08/15/1978,Jimmy Carter,08/15/1978,16
3375,50,40,43,08/08/1978,Jimmy Carter,08/08/1978,16
3376,51,39,43,08/01/1978,Jimmy Carter,08/01/1978,17
3377,52,38,44,07/18/1978,Jimmy Carter,07/18/1978,17
3378,53,40,41,07/05/1978,Jimmy Carter,07/05/1978,18
3379,54,42,42,06/13/1978,Jimmy Carter,06/13/1978,15
3380,55,43,40,05/30/1978,Jimmy Carter,05/30/1978,15
3381,56,42,43,05/16/1978,Jimmy Carter,05/16/1978,14
3382,57,41,42,05/03/1978,Jimmy Carter,05/03/1978,15
3383,58,41,41,04/25/1978,Jimmy Carter,04/25/1978,17
3384,59,40,43,04/11/1978,Jimmy Carter,04/11/1978,15
3385,60,47,38,03/28/1978,Jimmy Carter,03/28/1978,13
3386,61,49,34,03/07/1978,Jimmy Carter,03/07/1978,15
3387,62,48,33,03/01/1978,Jimmy Carter,03/01/1978,18
3388,63,50,33,02/21/1978,Jimmy Carter,02/21/1978,16
3389,64,46,34,02/11/1978,Jimmy Carter,02/11/1978,18
3390,65,51,28,01/17/1978,Jimmy Carter,01/17/1978,19
3391,66,54,26,01/03/1978,Jimmy Carter,01/03/1978,18
3392,67,56,27,12/06/1977,Jimmy Carter,12/06/1977,16
3393,68,55,29,11/15/1977,Jimmy Carter,11/15/1977,14
3394,69,54,30,11/01/1977,Jimmy Carter,11/01/1977,15
3395,70,51,30,10/25/1977,Jimmy Carter,10/25/1977,18
3396,71,54,29,10/18/1977,Jimmy Carter,10/18/1977,16
3397,72,54,29,10/11/1977,Jimmy Carter,10/11/1977,15
3398,73,59,23,09/27/1977,Jimmy Carter,09/27/1977,17
3399,74,53,29,09/06/1977,Jimmy Carter,09/06/1977,17
3400,75,66,15,08/16/1977,Jimmy Carter,08/16/1977,18
3401,76,59,22,08/02/1977,Jimmy Carter,08/02/1977,17
3402,77,66,17,07/19/1977,Jimmy Carter,07/19/1977,16
3403,78,62,22,07/05/1977,Jimmy Carter,07/05/1977,15
3404,79,63,17,06/14/1977,Jimmy Carter,06/14/1977,18
3405,80,62,19,05/31/1977,Jimmy Carter,05/31/1977,18
3406,81,63,18,05/17/1977,Jimmy Carter,05/17/1977,17
3407,82,65,18,05/09/1977,Jimmy Carter,05/06/1977,15
3408,83,63,18,05/02/1977,Jimmy Carter,04/29/1977,19
3409,84,63,17,04/12/1977,Jimmy Carter,04/12/1977,19
3410,85,67,14,03/29/1977,Jimmy Carter,03/29/1977,18
3411,86,71,10,03/22/1977,Jimmy Carter,03/22/1977,18
3412,87,74,8,03/15/1977,Jimmy Carter,03/15/1977,16
3413,88,70,9,03/01/1977,Jimmy Carter,03/01/1977,20
3414,89,71,8,02/15/1977,Jimmy Carter,02/15/1977,20
3415,90,66,8,02/07/1977,Jimmy Carter,02/04/1977,26
3416,0,53,32,12/13/1976,Gerald R. Ford,12/10/1976,15
3417,1,45,39,06/08/1976,Gerald R. Ford,06/08/1976,14
3418,2,47,37,05/17/1976,Gerald R. Ford,05/17/1976,15
3419,3,48,41,04/12/1976,Gerald R. Ford,04/09/1976,11
3420,4,50,35,03/16/1976,Gerald R. Ford,03/16/1976,13
3421,5,50,39,03/01/1976,Gerald R. Ford,02/27/1976,11
3422,6,46,39,01/27/1976,Gerald R. Ford,01/27/1976,13
3423,7,44,44,01/20/1976,Gerald R. Ford,01/20/1976,10
3424,8,45,41,12/30/1975,Gerald R. Ford,12/30/1975,12
3425,9,39,45,12/15/1975,Gerald R. Ford,12/12/1975,15
3426,10,45,37,12/02/1975,Gerald R. Ford,12/02/1975,16
3427,11,41,46,11/18/1975,Gerald R. Ford,11/18/1975,12
3428,12,44,43,10/28/1975,Gerald R. Ford,10/28/1975,12
3429,13,46,40,10/14/1975,Gerald R. Ford,10/14/1975,13
3430,14,47,36,10/06/1975,Gerald R. Ford,10/03/1975,16
3431,15,44,38,09/09/1975,Gerald R. Ford,09/09/1975,17
3432,16,46,38,08/12/1975,Gerald R. Ford,08/12/1975,14
3433,17,45,36,07/29/1975,Gerald R. Ford,07/29/1975,18
3434,18,51,33,06/24/1975,Gerald R. Ford,06/24/1975,14
3435,19,50,32,05/27/1975,Gerald R. Ford,05/27/1975,16
3436,20,39,43,05/05/1975,Gerald R. Ford,05/02/1975,17
3437,21,39,46,04/15/1975,Gerald R. Ford,04/15/1975,14
3438,22,43,36,04/01/1975,Gerald R. Ford,04/01/1975,19
3439,23,36,43,03/25/1975,Gerald R. Ford,03/25/1975,19
3440,24,38,44,03/04/1975,Gerald R. Ford,03/04/1975,16
3441,25,38,45,02/25/1975,Gerald R. Ford,02/25/1975,16
3442,26,38,43,01/28/1975,Gerald R. Ford,01/28/1975,18
3443,27,37,38,01/07/1975,Gerald R. Ford,01/07/1975,24
3444,28,42,41,12/03/1974,Gerald R. Ford,12/03/1974,16
3445,29,48,31,11/12/1974,Gerald R. Ford,11/12/1974,20
3446,30,47,33,11/05/1974,Gerald R. Ford,11/05/1974,19
3447,31,53,28,10/15/1974,Gerald R. Ford,10/15/1974,17
3448,32,52,28,10/08/1974,Gerald R. Ford,10/08/1974,19
3449,33,49,28,09/24/1974,Gerald R. Ford,09/24/1974,21
3450,34,66,12,09/03/1974,Gerald R. Ford,09/03/1974,20
3451,35,70,3,08/13/1974,Gerald R. Ford,08/13/1974,26
3452,0,24,66,08/05/1974,Richard Nixon,08/02/1974,10
3453,1,23,62,07/09/1974,Richard Nixon,07/09/1974,13
3454,2,27,58,06/25/1974,Richard Nixon,06/25/1974,14
3455,3,25,61,06/18/1974,Richard Nixon,06/18/1974,13
3456,4,27,60,05/28/1974,Richard Nixon,05/28/1974,11
3457,5,26,61,05/20/1974,Richard Nixon,05/17/1974,12
3458,6,24,61,05/07/1974,Richard Nixon,05/07/1974,13
3459,7,25,57,04/30/1974,Richard Nixon,04/30/1974,16
3460,8,26,59,04/30/1974,Richard Nixon,04/01/1974,14
3461,9,25,61,04/09/1974,Richard Nixon,04/09/1974,13
3462,10,25,65,03/26/1974,Richard Nixon,03/26/1974,9
3463,11,26,62,03/12/1974,Richard Nixon,03/12/1974,11
3464,12,25,63,02/12/1974,Richard Nixon,02/12/1974,11
3465,13,26,63,02/12/1974,Richard Nixon,02/12/1974,9
3466,14,28,58,01/29/1974,Richard Nixon,01/29/1974,12
3467,15,26,63,01/15/1974,Richard Nixon,01/15/1974,9
3468,16,22,54,01/02/1974,Richard Nixon,01/02/1974,22
3469,17,28,60,12/04/1973,Richard Nixon,12/04/1973,11
3470,18,30,58,11/27/1973,Richard Nixon,11/27/1973,10
3471,19,26,62,10/30/1973,Richard Nixon,10/30/1973,10
3472,20,27,59,10/16/1973,Richard Nixon,10/16/1973,13
3473,21,29,56,10/02/1973,Richard Nixon,10/02/1973,13
3474,22,32,58,09/18/1973,Richard Nixon,09/18/1973,8
3475,23,33,55,09/04/1973,Richard Nixon,09/04/1973,10
3476,24,36,54,08/14/1973,Richard Nixon,08/14/1973,9
3477,25,39,49,07/03/1973,Richard Nixon,07/03/1973,11
3478,26,42,42,05/29/1973,Richard Nixon,05/29/1973,14
3479,27,44,45,05/08/1973,Richard Nixon,05/08/1973,10
3480,28,44,41,05/01/1973,Richard Nixon,05/01/1973,14
3481,29,44,42,05/01/1973,Richard Nixon,05/01/1973,12
3482,30,47,40,04/24/1973,Richard Nixon,04/24/1973,11
3483,31,53,36,04/03/1973,Richard Nixon,04/03/1973,9
3484,32,57,33,03/27/1973,Richard Nixon,03/27/1973,8
3485,33,65,25,02/13/1973,Richard Nixon,02/13/1973,9
3486,34,66,25,01/23/1973,Richard Nixon,01/23/1973,8
3487,35,51,36,01/09/1973,Richard Nixon,01/09/1973,12
3488,36,59,29,12/05/1972,Richard Nixon,12/05/1972,11
3489,37,62,28,11/30/1972,Richard Nixon,11/01/1972,9
3490,38,56,32,06/20/1972,Richard Nixon,06/20/1972,10
3491,39,59,30,06/13/1972,Richard Nixon,06/13/1972,10
3492,40,61,30,05/23/1972,Richard Nixon,05/23/1972,8
3493,41,53,36,04/25/1972,Richard Nixon,04/25/1972,9
3494,42,52,36,03/21/1972,Richard Nixon,03/21/1972,10
3495,43,55,31,02/29/1972,Richard Nixon,02/29/1972,12
3496,44,51,36,02/01/1972,Richard Nixon,02/01/1972,11
3497,45,49,39,01/04/1972,Richard Nixon,01/04/1972,11
3498,46,49,36,12/13/1971,Richard Nixon,12/10/1971,13
3499,47,49,36,11/02/1971,Richard Nixon,10/29/1971,14
3500,48,50,36,10/11/1971,Richard Nixon,10/08/1971,13
3501,49,47,37,08/30/1971,Richard Nixon,08/27/1971,15
3502,50,47,43,08/25/1971,Richard Nixon,08/25/1971,9
3503,51,47,34,07/18/1971,Richard Nixon,07/15/1971,17
3504,52,44,36,06/28/1971,Richard Nixon,06/25/1971,19
3505,53,43,32,06/07/1971,Richard Nixon,06/04/1971,24
3506,54,40,28,05/17/1971,Richard Nixon,05/14/1971,31
3507,55,47,36,04/26/1971,Richard Nixon,04/23/1971,15
3508,56,48,38,03/30/1971,Richard Nixon,03/30/1971,12
3509,57,49,36,03/14/1971,Richard Nixon,03/11/1971,13
3510,58,49,36,02/22/1971,Richard Nixon,02/19/1971,13
3511,59,55,33,01/11/1971,Richard Nixon,01/08/1971,10
3512,60,48,32,12/08/1970,Richard Nixon,12/03/1970,19
3513,61,56,29,11/17/1970,Richard Nixon,11/13/1970,13
3514,62,57,27,10/14/1970,Richard Nixon,10/09/1970,14
3515,63,51,31,09/28/1970,Richard Nixon,09/25/1970,17
3516,64,57,29,09/14/1970,Richard Nixon,09/11/1970,13
3517,65,54,30,09/01/1970,Richard Nixon,08/25/1970,14
3518,66,54,31,08/02/1970,Richard Nixon,07/31/1970,13
3519,67,60,28,07/14/1970,Richard Nixon,07/09/1970,10
3520,68,54,31,06/23/1970,Richard Nixon,06/18/1970,14
3521,69,59,28,05/25/1970,Richard Nixon,05/22/1970,11
3522,70,57,31,05/03/1970,Richard Nixon,04/29/1970,11
3523,71,56,30,04/19/1970,Richard Nixon,04/17/1970,13
3524,72,53,30,03/25/1970,Richard Nixon,03/18/1970,16
3525,73,54,34,03/15/1970,Richard Nixon,03/13/1970,11
3526,74,55,26,03/02/1970,Richard Nixon,02/27/1970,17
3527,75,60,22,02/02/1970,Richard Nixon,01/30/1970,16
3528,76,56,20,01/20/1970,Richard Nixon,01/15/1970,22
3529,77,58,20,01/05/1970,Richard Nixon,01/02/1970,21
3530,78,53,37,12/30/1969,Richard Nixon,12/01/1969,8
3531,79,56,21,12/15/1969,Richard Nixon,12/12/1969,21
3532,80,64,18,11/17/1969,Richard Nixon,11/12/1969,16
3533,81,55,28,10/22/1969,Richard Nixon,10/17/1969,16
3534,82,53,22,10/07/1969,Richard Nixon,10/02/1969,23
3535,83,54,21,09/22/1969,Richard Nixon,09/17/1969,23
3536,84,56,21,09/16/1969,Richard Nixon,09/11/1969,21
3537,85,58,18,08/19/1969,Richard Nixon,08/14/1969,22
3538,86,62,20,07/29/1969,Richard Nixon,07/24/1969,16
3539,87,57,22,07/15/1969,Richard Nixon,07/10/1969,19
3540,88,63,15,06/24/1969,Richard Nixon,06/19/1969,21
3541,89,59,14,05/27/1969,Richard Nixon,05/22/1969,25
3542,90,62,11,05/20/1969,Richard Nixon,05/15/1969,25
3543,91,62,15,05/06/1969,Richard Nixon,05/01/1969,23
3544,92,56,27,04/30/1969,Richard Nixon,04/04/1969,15
3545,93,59,11,04/10/1969,Richard Nixon,04/04/1969,28
3546,94,62,10,04/01/1969,Richard Nixon,03/27/1969,27
3547,95,65,8,03/17/1969,Richard Nixon,03/12/1969,26
3548,96,59,6,02/25/1969,Richard Nixon,02/20/1969,34
3549,97,59,5,01/28/1969,Richard Nixon,01/23/1969,36
3550,0,49,37,01/06/1969,Lyndon B. Johnson,01/01/1969,14
3551,1,44,43,12/10/1968,Lyndon B. Johnson,12/05/1968,12
3552,2,43,44,11/14/1968,Lyndon B. Johnson,11/09/1968,12
3553,3,41,50,10/01/1968,Lyndon B. Johnson,09/26/1968,7
3554,4,34,52,08/12/1968,Lyndon B. Johnson,08/07/1968,13
3555,5,39,47,07/16/1968,Lyndon B. Johnson,07/16/1968,12
3556,6,39,47,07/01/1968,Lyndon B. Johnson,06/26/1968,13
3557,7,42,44,06/18/1968,Lyndon B. Johnson,06/13/1968,12
3558,8,40,45,05/28/1968,Lyndon B. Johnson,05/23/1968,13
3559,9,46,42,05/07/1968,Lyndon B. Johnson,05/02/1968,11
3560,10,50,37,04/09/1968,Lyndon B. Johnson,04/04/1968,12
3561,11,41,48,02/27/1968,Lyndon B. Johnson,02/22/1968,10
3562,12,40,46,02/06/1968,Lyndon B. Johnson,02/02/1968,12
3563,13,48,38,01/09/1968,Lyndon B. Johnson,01/04/1968,12
3564,14,44,40,12/12/1967,Lyndon B. Johnson,12/07/1967,14
3565,15,41,45,11/21/1967,Lyndon B. Johnson,11/16/1967,12
3566,16,40,47,11/01/1967,Lyndon B. Johnson,10/27/1967,12
3567,17,37,50,10/11/1967,Lyndon B. Johnson,10/06/1967,11
3568,18,37,47,09/19/1967,Lyndon B. Johnson,09/14/1967,15
3569,19,38,48,08/29/1967,Lyndon B. Johnson,08/24/1967,13
3570,20,39,47,08/08/1967,Lyndon B. Johnson,08/03/1967,13
3571,21,46,39,07/18/1967,Lyndon B. Johnson,07/13/1967,14
3572,22,50,35,06/27/1967,Lyndon B. Johnson,06/22/1967,13
3573,23,43,39,06/07/1967,Lyndon B. Johnson,06/02/1967,16
3574,24,41,39,05/16/1967,Lyndon B. Johnson,05/11/1967,18
3575,25,48,36,04/24/1967,Lyndon B. Johnson,04/19/1967,14
3576,26,45,38,04/04/1967,Lyndon B. Johnson,03/30/1967,15
3577,27,44,41,03/14/1967,Lyndon B. Johnson,03/09/1967,14
3578,28,44,42,02/21/1967,Lyndon B. Johnson,02/16/1967,12
3579,29,45,36,01/31/1967,Lyndon B. Johnson,01/26/1967,17
3580,30,46,37,01/12/1967,Lyndon B. Johnson,01/07/1967,16
3581,31,43,46,12/13/1966,Lyndon B. Johnson,12/08/1966,10
3582,32,48,35,11/15/1966,Lyndon B. Johnson,11/10/1966,16
3583,33,44,40,10/26/1966,Lyndon B. Johnson,10/21/1966,14
3584,34,44,41,10/06/1966,Lyndon B. Johnson,09/30/1966,13
3585,35,46,38,08/23/1966,Lyndon B. Johnson,08/18/1966,14
3586,36,51,38,08/03/1966,Lyndon B. Johnson,07/29/1966,10
3587,37,55,30,07/13/1966,Lyndon B. Johnson,07/08/1966,13
3588,38,48,38,06/21/1966,Lyndon B. Johnson,06/16/1966,13
3589,39,50,32,05/24/1966,Lyndon B. Johnson,05/19/1966,16
3590,40,46,33,05/10/1966,Lyndon B. Johnson,05/05/1966,20
3591,41,53,33,04/19/1966,Lyndon B. Johnson,04/14/1966,13
3592,42,57,27,03/30/1966,Lyndon B. Johnson,03/01/1966,14
3593,43,56,28,03/22/1966,Lyndon B. Johnson,03/22/1966,14
3594,44,55,34,02/15/1966,Lyndon B. Johnson,02/10/1966,10
3595,45,61,26,01/26/1966,Lyndon B. Johnson,01/21/1966,12
3596,46,59,23,01/05/1966,Lyndon B. Johnson,12/31/1965,17
3597,47,63,25,12/16/1965,Lyndon B. Johnson,12/11/1965,10
3598,48,62,22,11/16/1965,Lyndon B. Johnson,11/16/1965,15
3599,49,64,21,11/02/1965,Lyndon B. Johnson,10/29/1965,13
3600,50,65,21,10/13/1965,Lyndon B. Johnson,10/08/1965,12
3601,51,63,23,09/21/1965,Lyndon B. Johnson,09/16/1965,13
3602,52,63,24,09/01/1965,Lyndon B. Johnson,08/27/1965,11
3603,53,65,22,08/10/1965,Lyndon B. Johnson,08/05/1965,12
3604,54,65,19,07/21/1965,Lyndon B. Johnson,07/16/1965,14
3605,55,65,20,06/29/1965,Lyndon B. Johnson,06/24/1965,13
3606,56,68,18,06/09/1965,Lyndon B. Johnson,06/04/1965,12
3607,57,70,17,05/18/1965,Lyndon B. Johnson,05/13/1965,12
3608,58,63,22,04/28/1965,Lyndon B. Johnson,04/23/1965,14
3609,59,66,21,04/07/1965,Lyndon B. Johnson,04/02/1965,11
3610,60,69,20,03/16/1965,Lyndon B. Johnson,03/16/1965,10
3611,61,68,17,02/24/1965,Lyndon B. Johnson,02/19/1965,13
3612,62,70,14,02/02/1965,Lyndon B. Johnson,01/28/1965,15
3613,63,70,15,01/12/1965,Lyndon B. Johnson,01/07/1965,13
3614,64,68,18,11/25/1964,Lyndon B. Johnson,11/20/1964,13
3615,65,73,14,06/30/1964,Lyndon B. Johnson,06/25/1964,11
3616,66,74,13,06/16/1964,Lyndon B. Johnson,06/11/1964,11
3617,67,73,12,06/02/1964,Lyndon B. Johnson,06/02/1964,13
3618,68,73,13,05/20/1964,Lyndon B. Johnson,05/20/1964,12
3619,69,75,10,05/04/1964,Lyndon B. Johnson,05/04/1964,14
3620,70,74,10,04/29/1964,Lyndon B. Johnson,04/24/1964,14
3621,71,75,11,04/02/1964,Lyndon B. Johnson,03/27/1964,12
3622,72,77,8,03/17/1964,Lyndon B. Johnson,03/13/1964,13
3623,73,79,8,03/05/1964,Lyndon B. Johnson,02/28/1964,11
3624,74,73,8,02/11/1964,Lyndon B. Johnson,02/11/1964,17
3625,75,75,7,02/05/1964,Lyndon B. Johnson,01/30/1964,16
3626,76,76,5,01/07/1964,Lyndon B. Johnson,01/02/1964,17
3627,77,73,4,12/17/1963,Lyndon B. Johnson,12/12/1963,22
3628,78,77,2,12/10/1963,Lyndon B. Johnson,12/05/1963,19
3629,0,58,30,11/13/1963,John F. Kennedy,11/08/1963,11
3630,1,58,28,10/09/1963,John F. Kennedy,10/09/1963,13
3631,2,56,29,09/10/1963,John F. Kennedy,09/10/1963,14
3632,3,62,25,08/20/1963,John F. Kennedy,08/15/1963,11
3633,4,60,27,07/23/1963,John F. Kennedy,07/18/1963,12
3634,5,63,24,05/28/1963,John F. Kennedy,05/23/1963,11
3635,6,64,23,05/06/1963,John F. Kennedy,05/06/1963,12
3636,7,63,24,05/02/1963,John F. Kennedy,05/02/1963,11
3637,8,65,21,04/09/1963,John F. Kennedy,04/04/1963,13
3638,9,66,19,03/13/1963,John F. Kennedy,03/08/1963,13
3639,10,70,17,02/12/1963,John F. Kennedy,02/07/1963,11
3640,11,73,14,01/16/1963,John F. Kennedy,01/11/1963,12
3641,12,75,13,12/18/1962,John F. Kennedy,12/13/1962,11
3642,13,72,13,11/21/1962,John F. Kennedy,11/16/1962,13
3643,14,60,24,10/24/1962,John F. Kennedy,10/19/1962,14
3644,15,62,22,09/25/1962,John F. Kennedy,09/20/1962,15
3645,16,67,19,08/28/1962,John F. Kennedy,08/23/1962,13
3646,17,65,22,07/31/1962,John F. Kennedy,07/26/1962,11
3647,18,68,19,07/03/1962,John F. Kennedy,06/28/1962,12
3648,19,70,18,05/29/1962,John F. Kennedy,05/29/1962,10
3649,20,73,16,05/01/1962,John F. Kennedy,05/01/1962,10
3650,21,77,12,04/04/1962,John F. Kennedy,04/04/1962,10
3651,22,79,11,03/06/1962,John F. Kennedy,03/06/1962,9
3652,23,77,11,02/13/1962,John F. Kennedy,02/08/1962,11
3653,24,78,9,01/16/1962,John F. Kennedy,01/11/1962,12
3654,25,76,10,12/05/1961,John F. Kennedy,12/05/1961,12
3655,26,79,8,11/15/1961,John F. Kennedy,11/15/1961,12
3656,27,76,12,10/24/1961,John F. Kennedy,10/19/1961,10
3657,28,78,10,09/19/1961,John F. Kennedy,09/19/1961,10
3658,29,75,11,08/29/1961,John F. Kennedy,08/24/1961,12
3659,30,74,11,07/25/1961,John F. Kennedy,07/25/1961,13
3660,31,71,13,06/21/1961,John F. Kennedy,06/21/1961,14
3661,32,73,11,06/02/1961,John F. Kennedy,05/28/1961,15
3662,33,74,10,05/15/1961,John F. Kennedy,05/15/1961,15
3663,34,77,8,05/09/1961,John F. Kennedy,05/04/1961,14
3664,35,83,5,05/03/1961,John F. Kennedy,04/28/1961,12
3665,36,78,6,04/04/1961,John F. Kennedy,04/04/1961,15
3666,37,72,7,03/15/1961,John F. Kennedy,03/10/1961,19
3667,38,72,6,02/15/1961,John F. Kennedy,02/10/1961,22
3668,0,59,28,12/13/1960,Dwight D. Eisenhower,12/08/1960,13
3669,1,68,31,12/06/1960,Dwight D. Eisenhower,12/06/1960,0
3670,2,59,25,11/15/1960,Dwight D. Eisenhower,11/15/1960,14
3671,3,57,31,10/23/1960,Dwight D. Eisenhower,10/18/1960,10
3672,4,64,25,09/26/1960,Dwight D. Eisenhower,09/26/1960,9
3673,5,58,28,09/14/1960,Dwight D. Eisenhower,09/09/1960,13
3674,6,60,28,08/30/1960,Dwight D. Eisenhower,08/25/1960,11
3675,7,63,24,08/09/1960,Dwight D. Eisenhower,08/09/1960,12
3676,8,62,26,07/28/1960,Dwight D. Eisenhower,07/28/1960,11
3677,9,49,33,07/14/1960,Dwight D. Eisenhower,07/14/1960,17
3678,10,57,26,06/28/1960,Dwight D. Eisenhower,06/28/1960,16
3679,11,60,23,06/14/1960,Dwight D. Eisenhower,06/14/1960,15
3680,12,64,21,05/24/1960,Dwight D. Eisenhower,05/24/1960,13
3681,13,61,21,04/26/1960,Dwight D. Eisenhower,04/26/1960,16
3682,14,65,22,03/28/1960,Dwight D. Eisenhower,03/28/1960,12
3683,15,63,22,03/07/1960,Dwight D. Eisenhower,03/02/1960,14
3684,16,63,21,02/09/1960,Dwight D. Eisenhower,02/04/1960,14
3685,17,66,17,01/11/1960,Dwight D. Eisenhower,01/06/1960,15
3686,18,76,15,12/15/1959,Dwight D. Eisenhower,12/10/1959,8
3687,19,66,18,12/08/1959,Dwight D. Eisenhower,12/03/1959,15
3688,20,64,20,11/10/1959,Dwight D. Eisenhower,11/10/1959,14
3689,21,66,19,10/14/1959,Dwight D. Eisenhower,10/14/1959,14
3690,22,66,19,09/16/1959,Dwight D. Eisenhower,09/16/1959,13
3691,23,60,26,07/28/1959,Dwight D. Eisenhower,07/23/1959,13
3692,24,62,23,06/30/1959,Dwight D. Eisenhower,06/25/1959,14
3693,25,63,20,06/03/1959,Dwight D. Eisenhower,05/29/1959,15
3694,26,59,24,04/27/1959,Dwight D. Eisenhower,04/27/1959,15
3695,27,62,22,03/31/1959,Dwight D. Eisenhower,03/31/1959,15
3696,28,58,25,03/09/1959,Dwight D. Eisenhower,03/04/1959,16
3697,29,58,25,02/09/1959,Dwight D. Eisenhower,02/04/1959,15
3698,30,56,27,01/12/1959,Dwight D. Eisenhower,01/07/1959,15
3699,31,56,32,12/08/1958,Dwight D. Eisenhower,12/03/1958,11
3700,32,51,29,11/12/1958,Dwight D. Eisenhower,11/07/1958,18
3701,33,56,26,10/13/1958,Dwight D. Eisenhower,10/13/1958,16
3702,34,53,27,09/29/1958,Dwight D. Eisenhower,09/24/1958,18
3703,35,56,29,09/15/1958,Dwight D. Eisenhower,09/10/1958,14
3704,36,55,26,08/25/1958,Dwight D. Eisenhower,08/20/1958,17
3705,37,57,26,08/04/1958,Dwight D. Eisenhower,07/30/1958,15
3706,38,52,32,07/08/1958,Dwight D. Eisenhower,07/08/1958,15
3707,39,53,31,05/26/1958,Dwight D. Eisenhower,05/26/1958,15
3708,40,51,32,05/12/1958,Dwight D. Eisenhower,05/07/1958,15
3709,41,54,30,04/14/1958,Dwight D. Eisenhower,04/14/1958,15
3710,42,47,35,03/25/1958,Dwight D. Eisenhower,03/25/1958,16
3711,43,50,32,03/04/1958,Dwight D. Eisenhower,03/04/1958,15
3712,44,54,32,02/19/1958,Dwight D. Eisenhower,02/14/1958,0
3713,45,57,27,01/22/1958,Dwight D. Eisenhower,01/22/1958,14
3714,46,60,29,12/31/1957,Dwight D. Eisenhower,12/31/1957,9
3715,47,57,27,11/12/1957,Dwight D. Eisenhower,11/07/1957,14
3716,48,56,26,10/15/1957,Dwight D. Eisenhower,10/10/1957,15
3717,49,57,27,09/24/1957,Dwight D. Eisenhower,09/19/1957,14
3718,50,62,19,08/06/1957,Dwight D. Eisenhower,08/06/1957,17
3719,51,64,22,07/23/1957,Dwight D. Eisenhower,07/18/1957,13
3720,52,63,22,06/25/1957,Dwight D. Eisenhower,06/25/1957,13
3721,53,63,22,06/11/1957,Dwight D. Eisenhower,06/06/1957,14
3722,54,61,22,05/15/1957,Dwight D. Eisenhower,05/15/1957,14
3723,55,62,22,04/30/1957,Dwight D. Eisenhower,04/25/1957,14
3724,56,66,20,04/11/1957,Dwight D. Eisenhower,04/06/1957,12
3725,57,65,19,03/20/1957,Dwight D. Eisenhower,03/15/1957,14
3726,58,71,17,03/05/1957,Dwight D. Eisenhower,02/28/1957,10
3727,59,72,15,02/12/1957,Dwight D. Eisenhower,02/05/1957,11
3728,60,73,13,01/22/1957,Dwight D. Eisenhower,01/17/1957,12
3729,61,77,11,12/19/1956,Dwight D. Eisenhower,12/14/1956,10
3730,62,74,14,11/20/1956,Dwight D. Eisenhower,11/20/1956,10
3731,63,67,19,08/01/1956,Dwight D. Eisenhower,08/01/1956,13
3732,64,69,20,07/10/1956,Dwight D. Eisenhower,07/10/1956,9
3733,65,72,18,06/13/1956,Dwight D. Eisenhower,06/13/1956,8
3734,66,71,18,05/29/1956,Dwight D. Eisenhower,05/29/1956,9
3735,67,69,16,05/08/1956,Dwight D. Eisenhower,05/08/1956,13
3736,68,72,17,04/03/1956,Dwight D. Eisenhower,03/29/1956,10
3737,69,72,17,03/06/1956,Dwight D. Eisenhower,03/06/1956,10
3738,70,74,15,02/14/1956,Dwight D. Eisenhower,02/14/1956,10
3739,71,76,13,01/24/1956,Dwight D. Eisenhower,01/24/1956,8
3740,72,76,11,01/04/1956,Dwight D. Eisenhower,01/04/1956,11
3741,73,74,12,12/06/1955,Dwight D. Eisenhower,12/06/1955,11
3742,74,77,13,11/22/1955,Dwight D. Eisenhower,11/17/1955,9
3743,75,70,16,09/13/1955,Dwight D. Eisenhower,09/13/1955,12
3744,76,70,15,08/23/1955,Dwight D. Eisenhower,08/23/1955,13
3745,77,75,11,08/02/1955,Dwight D. Eisenhower,08/02/1955,13
3746,78,72,17,07/12/1955,Dwight D. Eisenhower,07/12/1955,9
3747,79,67,15,06/22/1955,Dwight D. Eisenhower,06/22/1955,17
3748,80,69,15,06/08/1955,Dwight D. Eisenhower,06/03/1955,14
3749,81,67,16,05/17/1955,Dwight D. Eisenhower,05/12/1955,15
3750,82,69,14,04/19/1955,Dwight D. Eisenhower,04/14/1955,16
3751,83,64,22,03/22/1955,Dwight D. Eisenhower,03/22/1955,12
3752,84,70,16,03/01/1955,Dwight D. Eisenhower,03/01/1955,12
3753,85,72,15,02/15/1955,Dwight D. Eisenhower,02/10/1955,12
